# This text will be overwritten whenever the script is run!
# Each line begins with the center_node and the following numbers are how many zeroes
# are in it and its neighbors.
# This data should be importable by Python using csv.reader()

# Example:
# TRENT,"[# of zeroe in TRENT, # of zeroes in neighbor 1, # zeroes in neighbor 2, ...]"

TGCCS_CT1,"[0, 0, 744, 0, 0, 0, 0, 0]"
KMCHI_1CT201,"[0, 0, 744, 744, 0, 0, 0, 0, 0]"
FO_FORMOSG10,"[0, 0, 0, 1, 0, 1, 1, 7990, 1, 2, 1, 12408, 4, 2, 4160, 5303, 4151, 5303, 4151, 4151, 0, 0, 0, 0, 0, 43623, 744, 744, 744, 42878, 42878, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 16773, 2, 2, 5303, 5303, 5303, 5304, 5304, 5303, 5303, 5303, 5303, 5303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12837, 33521, 33521, 33521, 33521, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 0, 33689, 45855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 744, 744, 744, 744, 744, 744, 744, 744, 744, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
LZ_LCRA,"[0, 0, 0, 0, 0, 0, 0, 15262, 15262, 15262, 15262, 1, 1, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0]"
CELANEB_PUN1,"[2, 2, 1, 1, 1, 0, 1, 1, 0, 0, 1, 2, 2]"
CELANEB_PUN2,"[2, 2, 1, 1, 1, 0, 1, 1, 0, 0, 1, 2, 2]"
TUTTL_WBT1G1,"[2, 45805, 2, 1, 0, 45805, 745, 745, 745, 745, 745, 45806, 0, 0, 0, 0, 45805, 45805]"
CALAVER_JTD1,"[45805, 0, 0, 0, 0, 1, 1, 1, 0, 0, 744, 744, 744, 744, 745, 745, 744, 744, 744, 745, 745, 744, 744, 744, 744, 0, 0, 0, 0, 0, 0, 1]"
CALAVER_JTD2,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 744, 744, 744, 744, 745, 745, 744, 744, 744, 745, 745, 744, 744, 744, 744, 0, 0, 0, 0, 0, 0, 1]"
INDN_INDNNWP,"[0, 1, 745, 745, 746, 746, 2, 1, 745, 745, 1, 1, 2, 0, 1, 0]"
IN_INDNENR,"[2, 0, 15021, 0, 1, 37216, 1, 2, 2, 3, 43889, 2, 2, 1, 0, 1, 15021, 744, 744, 745, 746, 746, 745, 744, 0, 0, 14037, 0, 0, 1, 0, 0, 0, 0, 2, 1, 1, 1, 0, 33353, 30641, 30641, 16569, 0, 0, 0, 0, 1, 1, 0, 0, 43934, 43934, 6167, 0, 1, 0, 2, 0, 0, 13366, 745, 1, 1, 29177, 2, 2, 2, 1, 1, 1, 1, 26466, 26466, 0, 3, 2, 0, 0, 23778, 23778, 0, 1, 4, 5, 5, 18404, 1, 0, 0, 1, 0, 1, 0, 42830, 0, 0, 2, 1, 0, 1, 20083, 20084, 0, 0, 0, 32208, 32207, 32208, 32206, 32850, 32851, 27474, 14856, 6168, 6169, 41926, 31390, 31389, 31388, 8518, 1, 1, 32206, 15726, 24955, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 28819, 3, 1, 18405, 38392, 32368, 14853, 14854, 25988, 19245, 0, 0, 0, 1, 0, 0, 14036, 14036, 14036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 33690, 0, 0, 0, 31388, 45542, 23447, 26466, 26466, 1104, 0, 1, 0, 0, 0, 0, 12405, 19, 34144, 0, 0, 1, 1, 2, 745, 745, 746, 746, 2, 1, 745, 745, 1, 1, 2, 0, 0, 0, 0, 0, 30665, 30667, 0, 0, 0, 0, 1, 1, 47053, 16556, 16604, 47053, 0, 16556, 16772, 0, 0, 0, 0, 744, 744, 744, 744, 0, 0, 0, 0, 46933, 288, 744, 0, 0, 0, 0, 0, 0, 46621, 0, 1, 0, 0, 0, 0, 10199, 0, 20923, 1, 1, 1, 1, 1, 32849, 0, 0, 35876, 35877, 0, 0, 0, 0, 0, 2788, 3, 0, 0, 2, 2, 0, 0, 44606, 0, 0, 432, 0, 2, 2, 2, 0, 0, 0, 3, 3, 747, 18260, 3, 747, 747, 747, 3, 0, 0, 0, 0, 0, 0, 0, 15021, 25890, 5303, 5305, 0, 0, 0, 14855, 29706, 10006, 10006, 10006, 29177, 45254, 10006, 45254, 17228, 0, 0, 45254, 31386, 31387, 31386, 746, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44318, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 25314, 0, 0, 20923, 14853, 14853, 1, 8998, 9670, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 42687, 41006, 0, 0, 0, 43934, 0, 0, 1, 0, 14372, 14372, 37023, 14372, 1, 2, 1, 1, 2, 32850, 5112, 32850, 32849, 14372, 32849, 32849, 32849, 32849, 32849, 41006, 23443, 0, 24594, 24594, 24594, 24594, 24594, 24594, 24594, 0, 0, 0, 745, 745, 746, 745, 17805, 17804, 2519, 744, 744, 744, 744, 26635, 26635, 26803, 26635, 0, 0, 39975, 0, 0, 17061, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 1, 0, 0, 0, 1, 1, 17733, 17732, 17732, 41752, 1, 744, 744, 744, 744, 1, 1, 0, 5304, 5303, 5303, 39400, 1, 1, 7822, 7823, 2, 1, 1, 1, 0, 0, 29181, 5304, 5305, 2, 0, 0, 0, 0, 6, 41006, 41006, 1, 1, 0, 0, 0, 0, 10898, 43670, 45254, 45254, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 2, 1, 4, 4, 3, 4, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 22628, 22628, 0, 1, 0, 0, 45614, 0, 0, 0, 2, 1, 45613, 44270, 44270, 1, 0, 0, 0, 2, 2, 33689, 32204, 37218, 37218, 33523, 0, 0, 1, 1, 0, 0, 4, 3, 46550, 0, 0, 2, 43934, 0, 0, 0, 0, 0, 1, 0, 3, 0, 1, 2, 0, 0, 31169, 0, 31170, 0, 0, 1, 0, 2, 1, 0, 1, 20420, 0, 0, 20420, 1, 1, 0, 0, 0, 1, 45997, 24451, 25315, 1, 0, 0, 0, 1, 2, 2, 2, 1, 8015, 8015, 18044, 18045, 1, 3, 3, 0, 0, 0, 0, 0, 24955, 24955, 29179, 3, 0, 39403, 40575, 40575, 33353, 1, 1, 2, 14855, 32205, 33691, 33690, 32205, 2, 0, 0, 1, 1777, 1777, 1, 15717, 15717, 15718, 15717, 44270, 44271, 15717, 15717, 44271, 44271, 37551, 0, 0, 7510, 46789, 46789, 46790, 46790, 46789, 0, 0]"
CALLAHA_WND1,"[26634, 1, 1, 1, 745, 745]"
SAN_SANMIGG1,"[1, 0, 12406, 1, 0, 0, 0, 0, 0, 0, 46477, 744, 0, 0, 0, 0, 0, 1, 29177, 29177, 1, 1, 1, 0, 0, 40695, 0, 0, 42855, 0, 0, 2, 3, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 744, 744, 744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36544, 1, 0, 0, 4, 0, 744, 744, 744, 744, 744, 29705, 744, 744, 744, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 39570, 39567, 46789, 46789, 5304, 5304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31960, 2, 31961, 31961, 3]"
GUADG_GAS4,"[3, 0, 744, 744, 0, 0, 0, 0, 0, 0, 0, 0]"
GUADG_GAS2,"[0, 0, 744, 744, 0, 0, 0, 0, 0, 0, 0, 0]"
GUADG_GAS3,"[0, 0, 744, 744, 0, 0, 0, 0, 0, 0, 0, 0]"
LZ_RAYBN,"[0, 0, 0, 0, 0, 0, 0, 15262, 15262, 15262, 15262, 1, 1, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0]"
LOS_LOSTPST1,"[2, 2, 0, 45350, 17516, 17515, 1, 0, 744, 745, 0, 1, 2, 0, 0, 0]"
SIL_SILAS_10,"[22627, 0, 0, 1104, 1]"
SIL_SILAS_9,"[0, 0, 0, 1104, 1]"
KING_KINGSE,"[0, 3, 3, 0, 0, 2, 2, 0, 0, 44606, 0, 0, 432, 0, 2, 2, 2, 0, 0, 0, 3, 3, 747, 18260, 3, 747, 747, 747, 3, 0, 0, 0, 0, 0, 0, 0, 23443, 4, 4, 3]"
SIL_SILAS_6,"[4, 1, 0, 1104, 1]"
SIL_SILAS_5,"[0, 1104, 0, 1104, 1]"
GUADG_STM6,"[0, 0, 744, 744, 0, 0, 0, 0, 0, 0, 0, 0]"
AMO_AMOCO_G3,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
AMO_AMOCO_G2,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
AMO_AMOCO_G1,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
B_DAVIS_4,"[0, 0, 0, 744, 744, 744, 25338, 744, 0, 0, 0, 0, 0, 0, 1]"
B_DAVIS_3,"[2, 0, 0, 744, 744, 744, 25338, 744, 0, 0, 0, 0, 0, 0, 1]"
TXCTY_ST,"[2, 0, 0, 1, 0, 0, 0]"
RIONOG_CT1,"[0, 1, 744, 745, 1, 1, 1]"
LNCRK_G83,"[1, 3, 747, 3, 3, 3, 747, 748, 747, 747, 3, 3, 3]"
WOO_WOODWRD1,"[3, 4, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22770, 0, 0, 0, 2, 0, 1, 5302, 5302, 5302, 0, 748, 748, 36785, 36785, 11185, 11185, 2, 0, 4]"
WOO_WOODWRD2,"[4, 4, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22770, 0, 0, 0, 2, 0, 1, 5302, 5302, 5302, 0, 748, 748, 36785, 36785, 11185, 11185, 2, 0, 4]"
SCLP_SCLPC_4,"[4, 6, 6, 6, 0]"
SCLP_SCLPC_3,"[6, 0, 6, 6, 0]"
SCLP_SCLPC_2,"[6, 6, 6, 6, 0]"
SCLP_SCLPC_1,"[6, 6, 6, 6, 0]"
DDPEC_ST1,"[6, 0, 2, 2, 2, 2, 2, 2, 2, 26635, 1, 1, 26634]"
WAP_WAP_G3,"[0, 2, 1, 2, 2]"
WAP_WAP_G2,"[3, 1, 1, 2, 2]"
WAP_WAP_G5,"[3, 3, 1, 2, 2]"
WAP_WAP_G4,"[3, 2, 1, 2, 2]"
LPCCS_CT11,"[3, 0, 1, 0, 0, 0, 744, 745, 0, 0, 0, 1, 1]"
LPCCS_CT12,"[0, 0, 1, 0, 0, 0, 744, 745, 0, 0, 0, 1, 1]"
CALAVER_JKS2,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 744, 744, 744, 744, 745, 745, 744, 744, 744, 745, 745, 744, 744, 744, 744, 0, 0, 0, 0, 0, 0, 1]"
CALAVER_JKS1,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 744, 744, 744, 744, 745, 745, 744, 744, 744, 745, 745, 744, 744, 744, 744, 0, 0, 0, 0, 0, 0, 1]"
RAYB_G78910,"[0, 0, 10366, 22628, 22628, 34672, 10846, 1, 0, 1, 744, 744, 744, 744, 744, 0, 744, 744, 744, 0, 0, 0, 11349, 0, 0, 0, 0, 0, 0, 0, 34672, 0, 0, 0, 1]"
TKWSW_CHAMP,"[0, 2, 5303, 1, 5303, 1, 5303, 5303, 5303, 5303, 5304, 2, 2, 5112, 5112, 2, 2, 1]"
CCEC_ST1,"[1, 1, 18957, 18957, 4343, 4344, 2, 3, 1, 2, 2, 1, 2, 0]"
